step,time,control,f1_palm,f2_palm,f1_tip,f2_tip,t1_length,t2_length,palm_diff,tip_diff,tendon_diff,contacts
2590,2.59,1.0,-94.23853580246046,-93.33832364644663,-6.7607184779073125e-09,-2.221275812027007e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5452039642362756e-08,1.756151077328405e-05,0
2600,2.6,1.0,-94.23853580246046,-93.33832364644663,-6.7607188261805e-09,-2.2212752197971193e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5452033371790692e-08,1.756151077328405e-05,0
2610,2.61,1.0,-94.23853580246046,-93.33832364644663,-6.760718565953257e-09,-2.2212746664132984e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545202809817973e-08,1.7561510773311806e-05,0
2620,2.62,1.0,-94.23853580246046,-93.33832364644663,-6.7607189607591795e-09,-2.221274072353828e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54520217627791e-08,1.7561510773311806e-05,0
2630,2.63,1.0,-94.23853580246046,-93.33832364644663,-6.760719119351689e-09,-2.2212734995038984e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5452015875687294e-08,1.7561510773311806e-05,0
2640,2.64,1.0,-94.23853580246046,-93.33832364644663,-6.7607194091570226e-09,-2.221272922922889e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545200982007187e-08,1.7561510773311806e-05,0
2650,2.65,1.0,-94.23853580246046,-93.33832364644663,-6.760719739157394e-09,-2.221272346612677e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5452003726969375e-08,1.7561510773311806e-05,0
2660,2.66,1.0,-94.23853580246046,-93.33832364644663,-6.760718467971657e-09,-2.2212718753428032e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5452000285456375e-08,1.756151077328405e-05,0
2670,2.67,1.0,-94.23853580246046,-93.33832364644663,-6.760718824500074e-09,-2.2212713094305455e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545199426980538e-08,1.756151077328405e-05,0
2680,2.68,1.0,-94.23853580246046,-93.33832364644663,-6.7607185563164584e-09,-2.2212707901458243e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451989345141784e-08,1.7561510773311806e-05,0
2690,2.69,1.0,-94.23853580246046,-93.33832364644663,-6.760718758922212e-09,-2.2212702432233633e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451983673311423e-08,1.7561510773311806e-05,0
2700,2.7,1.0,-94.23853580246046,-93.33832364644663,-6.7607191101662846e-09,-2.2212696951067444e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977840901158e-08,1.7561510773311806e-05,0
2710,2.71,1.0,-94.23853580246046,-93.33832364644663,-6.760719392689611e-09,-2.2212696638510112e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977245820503e-08,1.7561510773311806e-05,0
2720,2.72,1.0,-94.23853580246046,-93.33832364644663,-6.760719709077156e-09,-2.2212696444006966e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976734929808e-08,1.7561510773311806e-05,0
2730,2.73,1.0,-94.23853580246046,-93.33832364644663,-6.760718349718529e-09,-2.2212697351986935e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979002268405e-08,1.756151077328405e-05,0
2740,2.74,1.0,-94.23853580246046,-93.33832364644663,-6.760718753627512e-09,-2.221269708778709e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978334159578e-08,1.756151077328405e-05,0
2750,2.75,1.0,-94.23853580246046,-93.33832364644663,-6.760718514804797e-09,-2.221269730216282e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197878735802e-08,1.7561510773311806e-05,0
2760,2.7600000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760718848166866e-09,-2.221269715678456e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978308617693e-08,1.7561510773311806e-05,0
2770,2.77,1.0,-94.23853580246046,-93.33832364644663,-6.760719013861269e-09,-2.221269659536137e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977581500103e-08,1.7561510773311806e-05,0
2780,2.7800000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760719380019924e-09,-2.2212696822335522e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977442315597e-08,1.7561510773311806e-05,0
2790,2.79,1.0,-94.23853580246046,-93.33832364644663,-6.76071969688655e-09,-2.221269666959404e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197697270749e-08,1.7561510773311806e-05,0
2800,2.8000000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.7607183621460816e-09,-2.2212697541027043e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979178880962e-08,1.756151077328405e-05,0
2810,2.81,1.0,-94.23853580246046,-93.33832364644663,-6.76071874502137e-09,-2.221269727044239e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197852542102e-08,1.756151077328405e-05,0
2820,2.82,1.0,-94.23853580246046,-93.33832364644663,-6.760718484588233e-09,-2.221269695937072e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978474782486e-08,1.7561510773311806e-05,0
2830,2.83,1.0,-94.23853580246046,-93.33832364644663,-6.760718811251808e-09,-2.221269758628677e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978775034963e-08,1.7561510773311806e-05,0
2840,2.84,1.0,-94.23853580246046,-93.33832364644663,-6.760719001978373e-09,-2.2212696520555388e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977518577017e-08,1.7561510773311806e-05,0
2850,2.85,1.0,-94.23853580246046,-93.33832364644663,-6.760719269099265e-09,-2.221269713196869e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977862869427e-08,1.7561510773311806e-05,0
2860,2.86,1.0,-94.23853580246046,-93.33832364644663,-6.760719651363086e-09,-2.2212696221241026e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197656987794e-08,1.7561510773311806e-05,0
2870,2.87,1.0,-94.23853580246046,-93.33832364644663,-6.7607183032926e-09,-2.2212697732306574e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979429013974e-08,1.756151077328405e-05,0
2880,2.88,1.0,-94.23853580246046,-93.33832364644663,-6.760718629620635e-09,-2.221269759589725e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978966276612e-08,1.756151077328405e-05,0
2890,2.89,1.0,-94.23853580246046,-93.33832364644663,-6.760718428064914e-09,-2.2212697185387025e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197875732211e-08,1.7561510773311806e-05,0
2900,2.9,1.0,-94.23853580246046,-93.33832364644663,-6.7607187237342054e-09,-2.2212697096482632e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978372748427e-08,1.7561510773311806e-05,0
2910,2.91,1.0,-94.23853580246046,-93.33832364644663,-6.7607189558017016e-09,-2.2212696733375328e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977777573626e-08,1.7561510773311806e-05,0
2920,2.92,1.0,-94.23853580246046,-93.33832364644663,-6.760719226724135e-09,-2.221269663522587e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977408501737e-08,1.7561510773311806e-05,0
2930,2.93,1.0,-94.23853580246046,-93.33832364644663,-6.7607195860226305e-09,-2.221269711837537e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197753235274e-08,1.7561510773311806e-05,0
2940,2.94,1.0,-94.23853580246046,-93.33832364644663,-6.760718234759689e-09,-2.2212697938531466e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979703771778e-08,1.756151077328405e-05,0
2950,2.95,1.0,-94.23853580246046,-93.33832364644663,-6.760718501729586e-09,-2.221269717983318e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978678103593e-08,1.756151077328405e-05,0
2960,2.96,1.0,-94.23853580246046,-93.33832364644663,-6.7607183591837915e-09,-2.221269739099642e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197903181263e-08,1.7561510773311806e-05,0
2970,2.97,1.0,-94.23853580246046,-93.33832364644663,-6.760718659376723e-09,-2.2212697295776412e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978636399687e-08,1.7561510773311806e-05,0
2980,2.98,1.0,-94.23853580246046,-93.33832364644663,-6.760719025135565e-09,-2.2212697083975453e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197805883989e-08,1.7561510773311806e-05,0
2990,2.99,1.0,-94.23853580246046,-93.33832364644663,-6.7607191573188725e-09,-2.2212696857716035e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977700397162e-08,1.7561510773311806e-05,0
3000,3.0,1.0,-94.23853580246046,-93.33832364644663,-6.7607195426242e-09,-2.2212696648162476e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977105538275e-08,1.7561510773311806e-05,0
3010,3.0100000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760718212886825e-09,-2.2212697407938917e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979195052092e-08,1.756151077328405e-05,0
3020,3.02,1.0,-94.23853580246046,-93.33832364644663,-6.760718495196572e-09,-2.2212697306254938e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978811058364e-08,1.756151077328405e-05,0
3030,3.0300000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.7607183636754475e-09,-2.221269734457412e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197898089867e-08,1.7561510773311806e-05,0
3040,3.04,1.0,-94.23853580246046,-93.33832364644663,-6.7607186638141575e-09,-2.2212697247086037e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978583271878e-08,1.7561510773311806e-05,0
3050,3.0500000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.7607190185615656e-09,-2.2212697284403903e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978265842337e-08,1.7561510773311806e-05,0
3060,3.06,1.0,-94.23853580246046,-93.33832364644663,-6.7607191436964965e-09,-2.2212696564872866e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197742117637e-08,1.7561510773311806e-05,0
3070,3.0700000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.760719423015946e-09,-2.2212696932047326e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197750903138e-08,1.7561510773311806e-05,0
3080,3.08,1.0,-94.23853580246046,-93.33832364644663,-6.760718155152838e-09,-2.22126976342099e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197947905706e-08,1.756151077328405e-05,0
3090,3.09,1.0,-94.23853580246046,-93.33832364644663,-6.7607184421190596e-09,-2.2212697501526694e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979059407633e-08,1.756151077328405e-05,0
3100,3.1,1.0,-94.23853580246046,-93.33832364644663,-6.760718819585488e-09,-2.2212697267379368e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197844779388e-08,1.756151077328405e-05,0
3110,3.11,1.0,-94.23853580246046,-93.33832364644663,-6.760718558684577e-09,-2.2212696960829158e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197840214458e-08,1.7561510773311806e-05,0
3120,3.12,1.0,-94.23853580246046,-93.33832364644663,-6.76071885934265e-09,-2.2212697592254643e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197873291199e-08,1.7561510773311806e-05,0
3130,3.13,1.0,-94.23853580246046,-93.33832364644663,-6.760719060587797e-09,-2.2212696537028048e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197747644025e-08,1.7561510773311806e-05,0
3140,3.14,1.0,-94.23853580246046,-93.33832364644663,-6.760719379618079e-09,-2.2212696637832413e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977258214335e-08,1.7561510773311806e-05,0
3150,3.15,1.0,-94.23853580246046,-93.33832364644663,-6.7607197175190345e-09,-2.2212696847175987e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977129656952e-08,1.7561510773311806e-05,0
3160,3.16,1.0,-94.23853580246046,-93.33832364644663,-6.760718375645009e-09,-2.2212697723183775e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979347538765e-08,1.756151077328405e-05,0
3170,3.17,1.0,-94.23853580246046,-93.33832364644663,-6.760718783403053e-09,-2.2212697482098527e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978698695473e-08,1.756151077328405e-05,0
3180,3.18,1.0,-94.23853580246046,-93.33832364644663,-6.760718533331704e-09,-2.2212697166789527e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978633457823e-08,1.7561510773311806e-05,0
3190,3.19,1.0,-94.23853580246046,-93.33832364644663,-6.7607188592394005e-09,-2.221269702023981e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197816100041e-08,1.7561510773311806e-05,0
3200,3.2,1.0,-94.23853580246046,-93.33832364644663,-6.760719046270695e-09,-2.221269671149633e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977665225638e-08,1.7561510773311806e-05,0
3210,3.21,1.0,-94.23853580246046,-93.33832364644663,-6.760719369249698e-09,-2.2212696824883996e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977455634296e-08,1.7561510773311806e-05,0
3220,3.22,1.0,-94.23853580246046,-93.33832364644663,-6.760719696283589e-09,-2.221269628863592e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976592352332e-08,1.7561510773311806e-05,0
3230,3.23,1.0,-94.23853580246046,-93.33832364644663,-6.760718343962569e-09,-2.2212697904414408e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979560451838e-08,1.756151077328405e-05,0
3240,3.24,1.0,-94.23853580246046,-93.33832364644663,-6.760718659399654e-09,-2.2212697107507616e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978448107962e-08,1.756151077328405e-05,0
3250,3.25,1.0,-94.23853580246046,-93.33832364644663,-6.76071845398699e-09,-2.2212697373626525e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978919639534e-08,1.7561510773311806e-05,0
3260,3.2600000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.7607187983839735e-09,-2.2212697195188814e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197839680484e-08,1.7561510773311806e-05,0
3270,3.27,1.0,-94.23853580246046,-93.33832364644663,-6.760719011290367e-09,-2.2212696888957393e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977877667026e-08,1.7561510773311806e-05,0
3280,3.2800000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.76071926758008e-09,-2.2212696800632867e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977533052787e-08,1.7561510773311806e-05,0
3290,3.29,1.0,-94.23853580246046,-93.33832364644663,-6.760719642927415e-09,-2.221269650002403e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976857096616e-08,1.7561510773311806e-05,0
3300,3.3000000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.760718312581318e-09,-2.2212697343744162e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979031162843e-08,1.756151077328405e-05,0
3310,3.31,1.0,-94.23853580246046,-93.33832364644663,-6.760718625063896e-09,-2.2212697914768522e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979289704626e-08,1.756151077328405e-05,0
3320,3.3200000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.7607184158170595e-09,-2.2212697311967877e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978896150817e-08,1.7561510773311806e-05,0
3330,3.33,1.0,-94.23853580246046,-93.33832364644663,-6.760718708227298e-09,-2.221269723248815e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197852426085e-08,1.7561510773311806e-05,0
3340,3.34,1.0,-94.23853580246046,-93.33832364644663,-6.760718972133775e-09,-2.221269659870521e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977626571435e-08,1.7561510773311806e-05,0
3350,3.35,1.0,-94.23853580246046,-93.33832364644663,-6.760719243382873e-09,-2.221269651851185e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977275128978e-08,1.7561510773311806e-05,0
3360,3.36,1.0,-94.23853580246046,-93.33832364644663,-6.76071958818576e-09,-2.221269681731921e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197722913345e-08,1.7561510773311806e-05,0
3370,3.37,1.0,-94.23853580246046,-93.33832364644663,-6.760718222634165e-09,-2.2212697578915098e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979356280932e-08,1.756151077328405e-05,0
3380,3.38,1.0,-94.23853580246046,-93.33832364644663,-6.760718504799382e-09,-2.2212697468888122e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197896408874e-08,1.756151077328405e-05,0
3390,3.39,1.0,-94.23853580246046,-93.33832364644663,-6.760718368545317e-09,-2.2212697015314608e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197864676929e-08,1.7561510773311806e-05,0
3400,3.4,1.0,-94.23853580246046,-93.33832364644663,-6.760718676003759e-09,-2.2212696889405808e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978213402048e-08,1.7561510773311806e-05,0
3410,3.41,1.0,-94.23853580246046,-93.33832364644663,-6.760719037514759e-09,-2.2212697198247735e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978160732977e-08,1.7561510773311806e-05,0
3420,3.42,1.0,-94.23853580246046,-93.33832364644663,-6.76071923338e-09,-2.221269668078783e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197744740783e-08,1.7561510773311806e-05,0
3430,3.43,1.0,-94.23853580246046,-93.33832364644663,-6.7607195747438756e-09,-2.221269691717867e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977342434795e-08,1.7561510773311806e-05,0
3440,3.44,1.0,-94.23853580246046,-93.33832364644663,-6.760718237412549e-09,-2.221269710682831e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197886941576e-08,1.756151077328405e-05,0
3450,3.45,1.0,-94.23853580246046,-93.33832364644663,-6.76071859356385e-09,-2.221269755414688e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197896058303e-08,1.756151077328405e-05,0
3460,3.46,1.0,-94.23853580246046,-93.33832364644663,-6.7607183924334924e-09,-2.221269717571796e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978783284465e-08,1.7561510773311806e-05,0
3470,3.47,1.0,-94.23853580246046,-93.33832364644663,-6.760718649898512e-09,-2.2212697076618714e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519784267202e-08,1.7561510773311806e-05,0
3480,3.48,1.0,-94.23853580246046,-93.33832364644663,-6.760719014992186e-09,-2.2212697364385978e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978349393793e-08,1.7561510773311806e-05,0
3490,3.49,1.0,-94.23853580246046,-93.33832364644663,-6.760719154898865e-09,-2.221269664317185e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977488272987e-08,1.7561510773311806e-05,0
3500,3.5,1.0,-94.23853580246046,-93.33832364644663,-6.760719522108897e-09,-2.22126971221148e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519776000059e-08,1.7561510773311806e-05,0
3510,3.5100000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760718178479282e-09,-2.2212697939253773e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979760774492e-08,1.756151077328405e-05,0
3520,3.52,1.0,-94.23853580246046,-93.33832364644663,-6.760718493466222e-09,-2.221269719293584e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978699469618e-08,1.756151077328405e-05,0
3530,3.5300000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760718834674963e-09,-2.2212697641021456e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978806346492e-08,1.756151077328405e-05,0
3540,3.54,1.0,-94.23853580246046,-93.33832364644663,-6.760718566440114e-09,-2.2212697330748626e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197876430851e-08,1.7561510773311806e-05,0
3550,3.5500000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.76071898625659e-09,-2.221269708091367e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197809465708e-08,1.7561510773311806e-05,0
3560,3.56,1.0,-94.23853580246046,-93.33832364644663,-6.760719112759264e-09,-2.2212696842902044e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197773014278e-08,1.7561510773311806e-05,0
3570,3.5700000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.7607194204513285e-09,-2.2212696707832903e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977287381574e-08,1.7561510773311806e-05,0
3580,3.58,1.0,-94.23853580246046,-93.33832364644663,-6.7607181349589965e-09,-2.2212697405265145e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979270306148e-08,1.756151077328405e-05,0
3590,3.59,1.0,-94.23853580246046,-93.33832364644663,-6.7607184394761696e-09,-2.2212697371383195e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978931907026e-08,1.756151077328405e-05,0
3600,3.6,1.0,-94.23853580246046,-93.33832364644663,-6.760718792660327e-09,-2.2212697059083365e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978266423038e-08,1.756151077328405e-05,0
3610,3.61,1.0,-94.23853580246046,-93.33832364644663,-6.760718549388715e-09,-2.2212697522637154e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978973248438e-08,1.7561510773311806e-05,0
3620,3.62,1.0,-94.23853580246046,-93.33832364644663,-6.760718860914515e-09,-2.2212697135892773e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197827497826e-08,1.7561510773311806e-05,0
3630,3.63,1.0,-94.23853580246046,-93.33832364644663,-6.760719058873741e-09,-2.2212696557033126e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977498159387e-08,1.7561510773311806e-05,0
3640,3.64,1.0,-94.23853580246046,-93.33832364644663,-6.760719377890565e-09,-2.2212696923339264e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519775454487e-08,1.7561510773311806e-05,0
3650,3.65,1.0,-94.23853580246046,-93.33832364644663,-6.760719712262644e-09,-2.221269664408318e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976931820536e-08,1.7561510773311806e-05,0
3660,3.66,1.0,-94.23853580246046,-93.33832364644663,-6.760718345465579e-09,-2.2212697525864683e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979180399103e-08,1.756151077328405e-05,0
3670,3.67,1.0,-94.23853580246046,-93.33832364644663,-6.7607187499462405e-09,-2.2212697243016483e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978493070245e-08,1.756151077328405e-05,0
3680,3.68,1.0,-94.23853580246046,-93.33832364644663,-6.760718507072797e-09,-2.221269693887578e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978431802985e-08,1.7561510773311806e-05,0
3690,3.69,1.0,-94.23853580246046,-93.33832364644663,-6.760718836899793e-09,-2.221269755841156e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978721511768e-08,1.7561510773311806e-05,0
3700,3.7,1.0,-94.23853580246046,-93.33832364644663,-6.760719031249225e-09,-2.2212696671132164e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977639882938e-08,1.7561510773311806e-05,0
3710,3.71,1.0,-94.23853580246046,-93.33832364644663,-6.7607193793786595e-09,-2.2212696996938616e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977617559957e-08,1.7561510773311806e-05,0
3720,3.72,1.0,-94.23853580246046,-93.33832364644663,-6.760719685564208e-09,-2.2212696162203326e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451976476639118e-08,1.7561510773311806e-05,0
3730,3.73,1.0,-94.23853580246046,-93.33832364644663,-6.76071831879004e-09,-2.221269704350453e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197872471449e-08,1.756151077328405e-05,0
3740,3.74,1.0,-94.23853580246046,-93.33832364644663,-6.760718673861734e-09,-2.2212697542907972e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197886904624e-08,1.756151077328405e-05,0
3750,3.75,1.0,-94.23853580246046,-93.33832364644663,-6.760718461661785e-09,-2.2212697163647346e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197870198556e-08,1.7561510773311806e-05,0
3760,3.7600000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760718777343033e-09,-2.221269699930487e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.545197822196184e-08,1.7561510773311806e-05,0
3770,3.77,1.0,-94.23853580246046,-93.33832364644663,-6.760719000927389e-09,-2.2212696690613988e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.54519776896866e-08,1.7561510773311806e-05,0
3780,3.7800000000000002,1.0,-94.23853580246046,-93.33832364644663,-6.760719261191487e-09,-2.2212696605360753e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977344169267e-08,1.7561510773311806e-05,0
3790,3.79,1.0,-94.23853580246046,-93.33832364644663,-6.7607180147036205e-09,-2.2212698048090208e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451980033386586e-08,1.756151077328405e-05,0
3800,3.8000000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.760718320504673e-09,-2.2212697229356297e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451978908851623e-08,1.756151077328405e-05,0
3810,3.81,1.0,-94.23853580246046,-93.33832364644663,-6.760718629353766e-09,-2.2212697717381433e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197908802767e-08,1.756151077328405e-05,0
3820,3.8200000000000003,1.0,-94.23853580246046,-93.33832364644663,-6.760718434662578e-09,-2.2212697109451253e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978674788676e-08,1.7561510773311806e-05,0
3830,3.83,1.0,-94.23853580246046,-93.33832364644663,-6.760718695024747e-09,-2.2212697254629097e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451978559604352e-08,1.7561510773311806e-05,0
3840,3.84,1.0,-94.23853580246046,-93.33832364644663,-6.760718944737495e-09,-2.2212696890243914e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977945506418e-08,1.7561510773311806e-05,0
3850,3.85,1.0,-94.23853580246046,-93.33832364644663,-6.7607192162370285e-09,-2.2212696787399417e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977571162387e-08,1.7561510773311806e-05,0
3860,3.86,1.0,-94.23853580246046,-93.33832364644663,-6.760719582053515e-09,-2.2212696777608953e-08,0.16296555113806643,0.16294798962729312,0.9002121560138363,1.5451977195555437e-08,1.7561510773311806e-05,0
3870,3.87,1.0,-94.23853580246046,-93.33832364644663,-6.760718255663684e-09,-2.2212697369457062e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.545197911379338e-08,1.756151077328405e-05,0
3880,3.88,1.0,-94.23853580246046,-93.33832364644663,-6.760718608558618e-09,-2.2212697912898892e-08,0.1629655511380664,0.16294798962729312,0.9002121560138363,1.5451979304340273e-08,1.756151077328405e-05,0
